region_id,region_type,region
76953,zip,44035;OH;Cleveland-Elyria OH;Elyria;Lorain County
96855,zip,92392;CA;Riverside-San Bernardino-Ontario CA;Victorville;San Bernardino County
74185,zip,37128;TN;Nashville-Davidson--Murfreesboro--Franklin TN;Murfreesboro;Rutherford County
92517,zip,78574;TX;McAllen-Edinburg-Mission TX;La Homa;Hidalgo County
67247,zip,22407;VA;Washington-Arlington-Alexandria DC-VA-MD-WV;Fredericksburg;Spotsylvania County
96959,zip,92627;CA;Los Angeles-Long Beach-Anaheim CA;Costa Mesa;Orange County
98949,zip,96818;HI;Urban Honolulu HI;Honolulu;Honolulu County
97506,zip,94015;CA;San Francisco-Oakland-Berkeley CA;Daly City;San Mateo County
95819,zip,89123;NV;Las Vegas-Henderson-Paradise NV;Las Vegas;Clark County
97225,zip,93309;CA;Bakersfield CA;Bakersfield;Kern County
72365,zip,33027;FL;Miami-Fort Lauderdale-Pompano Beach FL;Miramar;Broward County
84621,zip,60619;IL;Chicago-Naperville-Elgin IL-IN-WI;Chicago;Cook County
61646,zip,10032;NY;New York-Newark-Jersey City NY-NJ-PA;New York;New York County
97995,zip,95127;CA;San Jose-Sunnyvale-Santa Clara CA;San Jose;Santa Clara County
84638,zip,60638;IL;Chicago-Naperville-Elgin IL-IN-WI;Chicago;Cook County
62143,zip,11550;NY;New York-Newark-Jersey City NY-NJ-PA;Hempstead;Nassau County
395079,metro,Sebastian FL
394814,metro,Madera CA
394523,metro,Decatur AL
397836,city,Middletown Township; NJ; New York-Newark-Jersey City; Monmouth County
394453,metro,Chambersburg PA
395193,metro,Vineland NJ
394703,metro,Idaho Falls ID
94921,zip,85345;AZ;Phoenix-Mesa-Chandler AZ;Peoria;Maricopa County
394639,metro,Grand Junction CO
394563,metro,Elizabethtown KY
394917,metro,Niles MI
394873,metro,Monroe MI
395066,metro,Santa Fe NM
394493,metro,Concord NH
394314,metro,Alexandria LA
395163,metro,Traverse City MI
394359,metro,Bangor ME
394685,metro,Homosassa Springs FL
394662,metro,Hanford CA
394598,metro,Florence AL
394537,metro,Dothan AL
394802,metro,London KY
394306,metro,Albany GA
395102,metro,Sioux City IA
395223,metro,Wichita Falls TX
395152,metro,Texarkana TX
395182,metro,Valdosta GA
394595,metro,Flagstaff AZ
394515,metro,Dalton GA
394783,metro,Lebanon PA
395232,metro,Winchester VA
395221,metro,Wheeling WV
394879,metro,Morgantown WV
394756,metro,La Crosse WI
395013,metro,Rapid City SD
395139,metro,Sumter SC
394577,metro,Eureka CA
395117,metro,Springfield OH
394668,metro,Harrisonburg VA
73198,zip,34744;FL;Orlando-Kissimmee-Sanford FL;Kissimmee;Osceola County
92575,zip,78640;TX;Austin-Round Rock-Georgetown TX;Kyle;Hays County
96197,zip,90660;CA;Los Angeles-Long Beach-Anaheim CA;Pico Rivera;Los Angeles County
66785,zip,21117;MD;Baltimore-Columbia-Towson MD;Owings Mills;Baltimore County
97926,zip,95014;CA;San Jose-Sunnyvale-Santa Clara CA;Cupertino;Santa Clara County
91885,zip,77375;TX;Houston-The Woodlands-Sugar Land TX;Tomball;Harris County
62027,zip,11216;NY;New York-Newark-Jersey City NY-NJ-PA;New York;Kings County
95844,zip,89148;NV;Las Vegas-Henderson-Paradise NV;Las Vegas;Clark County
92610,zip,78681;TX;Austin-Round Rock-Georgetown TX;Round Rock;Williamson County
96510,zip,91770;CA;Los Angeles-Long Beach-Anaheim CA;Rosemead;Los Angeles County
61703,zip,10128;NY;New York-Newark-Jersey City NY-NJ-PA;New York;New York County
94724,zip,85008;AZ;Phoenix-Mesa-Chandler AZ;Phoenix;Maricopa County
394368,metro,Battle Creek MI
395094,metro,Sherman TX
394442,metro,Carbondale IL
394727,metro,Johnstown PA
84504,zip,60453;IL;Chicago-Naperville-Elgin IL-IN-WI;Oak Lawn;Cook County
61813,zip,10473;NY;New York-Newark-Jersey City NY-NJ-PA;New York;Bronx County
72203,zip,32771;FL;Orlando-Kissimmee-Sanford FL;Sanford;Seminole County
91280,zip,76137;TX;Dallas-Fort Worth-Arlington TX;Fort Worth;Tarrant County
64180,zip,15601;PA;Pittsburgh PA;Greensburg;Westmoreland County
81295,zip,53215;WI;Milwaukee-Waukesha WI;Milwaukee;Milwaukee County
96921,zip,92570;CA;Riverside-San Bernardino-Ontario CA;Perris;Riverside County
70984,zip,30253;GA;Atlanta-Sandy Springs-Alpharetta GA;McDonough;Henry County
66832,zip,21222;MD;Baltimore-Columbia-Towson MD;Dundalk;Baltimore County
96023,zip,90042;CA;Los Angeles-Long Beach-Anaheim CA;Los Angeles;Los Angeles County
96886,zip,92507;CA;Riverside-San Bernardino-Ontario CA;Riverside;Riverside County
94103,zip,83301;ID;Twin Falls ID;Twin Falls;Twin Falls County
91664,zip,77015;TX;Houston-The Woodlands-Sugar Land TX;Houston;Harris County
70846,zip,30066;GA;Atlanta-Sandy Springs-Alpharetta GA;Marietta;Cobb County
93435,zip,80504;CO;Greeley CO;Longmont;Weld County
96927,zip,92584;CA;Riverside-San Bernardino-Ontario CA;Menifee;Riverside County
65933,zip,19446;PA;Philadelphia-Camden-Wilmington PA-NJ-DE-MD;Lansdale;Montgomery County
67114,zip,22003;VA;Washington-Arlington-Alexandria DC-VA-MD-WV;Annandale;Fairfax County
67307,zip,22554;VA;Washington-Arlington-Alexandria DC-VA-MD-WV;Stafford;Stafford County
91719,zip,77070;TX;Houston-The Woodlands-Sugar Land TX;Houston;Harris County
74214,zip,37167;TN;Nashville-Davidson--Murfreesboro--Franklin TN;Smyrna;Rutherford County
69789,zip,28227;NC;Charlotte-Concord-Gastonia NC-SC;Mint Hill;Mecklenburg County
84285,zip,60016;IL;Chicago-Naperville-Elgin IL-IN-WI;Des Plaines;Cook County
82107,zip,55106;MN;Minneapolis-St. Paul-Bloomington MN-WI;Saint Paul;Ramsey County
76491,zip,43055;OH;Columbus OH;Newark;Licking County
67120,zip,22030;VA;Washington-Arlington-Alexandria DC-VA-MD-WV;Fairfax;Fairfax County
93490,zip,80634;CO;Greeley CO;Greeley;Weld County
70803,zip,30016;GA;Atlanta-Sandy Springs-Alpharetta GA;Covington;Newton County
93449,zip,80525;CO;Fort Collins CO;Fort Collins;Larimer County
97265,zip,93436;CA;Santa Maria-Santa Barbara CA;Lompoc;Santa Barbara County
90701,zip,75115;TX;Dallas-Fort Worth-Arlington TX;Desoto;Dallas County
72653,zip,33511;FL;Tampa-St. Petersburg-Clearwater FL;Brandon;Hillsborough County
95306,zip,87111;NM;Albuquerque NM;Albuquerque;Bernalillo County
92484,zip,78526;TX;Brownsville-Harlingen TX;Brownsville;Cameron County
72445,zip,33142;FL;Miami-Fort Lauderdale-Pompano Beach FL;Brownsville;Miami-Dade County
69849,zip,28314;NC;Fayetteville NC;Fayetteville;Cumberland County
93487,zip,80631;CO;Greeley CO;Greeley;Weld County
82063,zip,55044;MN;Minneapolis-St. Paul-Bloomington MN-WI;Lakeville;Dakota County
92662,zip,78753;TX;Austin-Round Rock-Georgetown TX;Austin;Travis County
70696,zip,29730;SC;Charlotte-Concord-Gastonia NC-SC;Rock Hill;York County
92324,zip,78228;TX;San Antonio-New Braunfels TX;San Antonio;Bexar County
92346,zip,78250;TX;San Antonio-New Braunfels TX;San Antonio;Bexar County
91184,zip,76010;TX;Dallas-Fort Worth-Arlington TX;Arlington;Tarrant County
72394,zip,33065;FL;Miami-Fort Lauderdale-Pompano Beach FL;Coral Springs;Broward County
69275,zip,27284;NC;Winston-Salem NC;Kernersville;Forsyth County
58669,zip,2169;MA;Boston-Cambridge-Newton MA-NH;Quincy;Norfolk County
394728,metro,Jonesboro AR
394390,metro,Bismarck ND
394661,metro,Hammond LA
395153,metro,The Villages FL
58011,zip,00612; MI; Crawford County; Frederic
67722,zip,23454;VA;Virginia Beach-Norfolk-Newport News VA-NC;Virginia Beach;Virginia Beach City
394307,metro,Albany OR
67720,zip,23452;VA;Virginia Beach-Norfolk-Newport News VA-NC;Virginia Beach;Virginia Beach City
95043,zip,85705;AZ;Tucson AZ;Tucson;Pima County
61093,zip,8527;NJ;New York-Newark-Jersey City NY-NJ-PA;Jackson;Ocean County
96479,zip,91732;CA;Los Angeles-Long Beach-Anaheim CA;El Monte;Los Angeles County
60776,zip,7728;NJ;New York-Newark-Jersey City NY-NJ-PA;Freehold;Monmouth County
72479,zip,33177;FL;Miami-Fort Lauderdale-Pompano Beach FL;Miami;Miami-Dade County
394633,metro,Glens Falls NY
394780,metro,Lawton OK
394474,metro,Cleveland TN
92336,zip,78240;TX;San Antonio-New Braunfels TX;San Antonio;Bexar County
93212,zip,80022;CO;Denver-Aurora-Lakewood CO;nan;Adams County
97016,zip,92780;CA;Los Angeles-Long Beach-Anaheim CA;Tustin;Orange County
99178,zip,97301;OR;Salem OR;Salem;Marion County
90726,zip,75149;TX;Dallas-Fort Worth-Arlington TX;Mesquite;Dallas County
84317,zip,60056;IL;Chicago-Naperville-Elgin IL-IN-WI;Mount Prospect;Cook County
395098,metro,Sierra Vista AZ
95318,zip,87124;NM;Albuquerque NM;Rio Rancho;Sandoval County
98361,zip,95670;CA;Sacramento-Roseville-Folsom CA;Rancho Cordova;Sacramento County
84241,zip,59901;MT;Kalispell MT;Kalispell;Flathead County
74147,zip,37066;TN;Nashville-Davidson--Murfreesboro--Franklin TN;Gallatin;Sumner County
96567,zip,91950;CA;San Diego-Chula Vista-Carlsbad CA;National City;San Diego County
95044,zip,85706;AZ;Tucson AZ;Tucson;Pima County
97980,zip,95112;CA;San Jose-Sunnyvale-Santa Clara CA;San Jose;Santa Clara County
97796,zip,94591;CA;Vallejo CA;Vallejo;Solano County
91731,zip,77082;TX;Houston-The Woodlands-Sugar Land TX;Houston;Harris County
394325,metro,Ames IA
394824,metro,Mansfield OH
395128,metro,Staunton VA
394353,metro,Augusta ME
394321,metro,Altoona PA
394905,metro,New Bern NC
394588,metro,Farmington NM
395120,metro,St. Joseph MO
395054,metro,San Angelo TX
395218,metro,Wenatchee WA
394810,metro,Lumberton NC
394778,metro,Lawrence KS
395213,metro,Watertown NY
395089,metro,Sheboygan WI
395217,metro,Weirton WV
394867,metro,Missoula MT
394407,metro,Bozeman MT
394333,metro,Anniston AL
394423,metro,Brunswick GA
395173,metro,Twin Falls ID
394495,metro,Cookeville TN
394893,metro,Muncie IN
394857,metro,Michigan City IN
395039,metro,Roseburg OR
394788,metro,Lewiston ME
394932,metro,Ogdensburg NY
394734,metro,Kankakee IL
395095,metro,Show Low AZ
395168,metro,Tullahoma TN
71168,zip,30518;GA;Atlanta-Sandy Springs-Alpharetta GA;Buford;Gwinnett County
61219,zip,8861;NJ;New York-Newark-Jersey City NY-NJ-PA;Perth Amboy;Middlesex County
77463,zip,45140;OH;Cincinnati OH-KY-IN;Loveland;Clermont County
76501,zip,43068;OH;Columbus OH;Reynoldsburg;Franklin County
96735,zip,92223;CA;Riverside-San Bernardino-Ontario CA;Beaumont;Riverside County
72370,zip,33032;FL;Miami-Fort Lauderdale-Pompano Beach FL;Homestead;Miami-Dade County
74939,zip,38654;MS;Memphis TN-MS-AR;Olive Branch;DeSoto County
69497,zip,27713;NC;Durham-Chapel Hill NC;Durham;Durham County
97008,zip,92708;CA;Los Angeles-Long Beach-Anaheim CA;Fountain Valley;Orange County
95987,zip,90006;CA;Los Angeles-Long Beach-Anaheim CA;Los Angeles;Los Angeles County
58638,zip,2124;MA;Boston-Cambridge-Newton MA-NH;Boston;Suffolk County
77698,zip,45601;OH;Chillicothe OH;Chillicothe;Ross County
787970,zip,75072;TX;Dallas-Fort Worth-Arlington TX;McKinney;Collin County
65031,zip,17331;PA;York-Hanover PA;Hanover;York County
90668,zip,75070;TX;Dallas-Fort Worth-Arlington TX;McKinney;Collin County
61245,zip,8901;NJ;New York-Newark-Jersey City NY-NJ-PA;New Brunswick;Middlesex County
78926,zip,48044;MI;Detroit-Warren-Dearborn MI;Macomb;Macomb County
65131,zip,17601;PA;Lancaster PA;Lancaster;Lancaster County
395222,metro,Whitewater WI
394709,metro,Ithaca NY
394637,metro,Grand Forks ND
394524,metro,Decatur IL
394762,metro,LaGrange GA
394369,metro,Bay City MI
394599,metro,Fond du Lac WI
394630,metro,Gettysburg PA
394823,metro,Mankato MN
394794,metro,Lima OH
753915,metro,Salem OH
395080,metro,Sebring FL
394852,metro,Meridian MS
394953,metro,Paducah KY
395190,metro,Victoria TX
395038,metro,Rome GA
395086,metro,Sevierville TN
394882,metro,Moses Lake WA
394340,metro,Ashtabula OH
394441,metro,Cape Girardeau MO
96954,zip,92620;CA;Los Angeles-Long Beach-Anaheim CA;Irvine;Orange County
69443,zip,27603;NC;Raleigh-Cary NC;Raleigh;Wake County
74113,zip,37027;TN;Nashville-Davidson--Murfreesboro--Franklin TN;Brentwood;Williamson County
94914,zip,85338;AZ;Phoenix-Mesa-Chandler AZ;Goodyear;Maricopa County
394311,metro,Albertville AL
394580,metro,Fairbanks AK
394410,metro,Brainerd MN
394513,metro,Cumberland MD
394928,metro,Ocean City NJ
394505,metro,Corvallis OR
394988,metro,Pocatello ID
394501,metro,Corning NY
394911,metro,New Philadelphia OH
395140,metro,Sunbury PA
395175,metro,Ukiah CA
753887,metro,Hermiston OR
394469,metro,Clarksburg WV
394641,metro,Grants Pass OR
394809,metro,Lufkin TX
395248,metro,Zanesville OH
394907,metro,New Castle PA
394925,metro,Oak Harbor WA
394942,metro,Orangeburg SC
394704,metro,Indiana PA
394675,metro,Helena MT
394489,metro,Columbus IN
394822,metro,Manitowoc WI
394541,metro,DuBois PA
394986,metro,Plattsburgh NY
753881,metro,Glenwood Springs CO
395085,metro,Seneca SC
394866,metro,Minot ND
394936,metro,Olean NY
394350,metro,Auburn NY
394738,metro,Keene NH
394674,metro,Heber UT
395010,metro,Quincy IL
394626,metro,Gallup NM
394683,metro,Hobbs NM
394752,metro,Klamath Falls OR
394586,metro,Faribault MN
395021,metro,Richmond IN
395024,metro,Rio Grande City TX
394360,metro,Baraboo WI
395016,metro,Red Bluff CA
395105,metro,Somerset KY
394600,metro,Forest City NC
395020,metro,Rexburg ID
394787,metro,Lewiston ID
394759,metro,Laconia NH
394629,metro,Georgetown SC
395063,metro,Sanford NC
394693,metro,Hudson NY
395124,metro,Starkville MS
394631,metro,Gillette WY
395044,metro,Rutland VT
394509,metro,Crossville TN
395071,metro,Sayre PA
395049,metro,Salina KS
394591,metro,Fergus Falls MN
394362,metro,Barre VT
394618,metro,Fremont OH
394923,metro,Norwalk OH
394456,metro,Charleston IL
394444,metro,Carson City NV
394551,metro,Eagle Pass TX
394621,metro,Gaffney SC
395131,metro,Sterling IL
394411,metro,Branson MO
394446,metro,Cedar City UT
394951,metro,Oxford MS
394547,metro,Durango CO
394989,metro,Point Pleasant WV
394517,metro,Danville KY
394634,metro,Gloversville NY
394604,metro,Fort Leonard Wood MO
394993,metro,Poplar Bluff MO
394562,metro,Elizabeth City NC
394571,metro,Enterprise AL
394339,metro,Ashland OH
394861,metro,Milledgeville GA
394742,metro,Kerrville TX
394503,metro,Corsicana TX
394652,metro,Greenville OH
395029,metro,Rochelle IL
395234,metro,Winona MN
753905,metro,Newport OR
394628,metro,Gardnerville Ranchos NV
394903,metro,Natchez MS
394478,metro,Clovis NM
395008,metro,Pullman WA
394527,metro,Del Rio TX
394391,metro,Blackfoot ID
72154,zip,32703;FL;Orlando-Kissimmee-Sanford FL;Apopka;Orange County
395017,metro,Red Wing MN
394876,metro,Montrose CO
394504,metro,Cortland NY
394477,metro,Clinton IA
394789,metro,Lewistown PA
395087,metro,Seymour IN
394426,metro,Burley ID
394398,metro,Bogalusa LA
394500,metro,Cornelia GA
394961,metro,Paragould AR
394650,metro,Greenville MS
394850,metro,Menomonie WI
395037,metro,Rolla MO
394567,metro,Ellensburg WA
394779,metro,Lawrenceburg TN
394842,metro,McAlester OK
394297,metro,Aberdeen SD
394627,metro,Garden City KS
394424,metro,Bucyrus OH
394891,metro,Mountain Home AR
394845,metro,McMinnville TN
394844,metro,McComb MS
753866,metro,Big Stone Gap VA
394354,metro,Austin MN
395219,metro,West Plains MO
394690,metro,Houghton MI
394881,metro,Moscow ID
394315,metro,Alexandria MN
67953,zip,24060;VA;Blacksburg-Christiansburg VA;Blacksburg;Montgomery County
78042,zip,46227;IN;Indianapolis-Carmel-Anderson IN;Indianapolis;Marion County
71434,zip,31088;GA;Warner Robins GA;Warner Robins;Houston County
71897,zip,32246;FL;Jacksonville FL;Jacksonville;Duval County
79083,zip,48228;MI;Detroit-Warren-Dearborn MI;Detroit;Wayne County
395178,metro,Urbana OH
394526,metro,Defiance OH
395099,metro,Sikeston MO
394507,metro,Crawfordsville IN
394801,metro,Logansport IN
394451,metro,Centralia IL
394617,metro,Fremont NE
394382,metro,Bennington VT
394436,metro,Campbellsville KY
394550,metro,Dyersburg TN
394573,metro,Escanaba MI
394696,metro,Huntington IN
394522,metro,DeRidder LA
395192,metro,Vincennes IN
394370,metro,Bay City TX
394920,metro,North Platte NE
394973,metro,Peru IN
394992,metro,Pontiac IL
394781,metro,Lebanon MO
394915,metro,Newport TN
395191,metro,Vidalia GA
394413,metro,Brenham TX
394947,metro,Ottumwa IA
394430,metro,Butte MT
394417,metro,Brookhaven MS
394536,metro,Dodge City KS
395211,metro,Watertown SD
394331,metro,Angola IN
394777,metro,Laurinburg NC
394419,metro,Brookings SD
394324,metro,Americus GA
394491,metro,Columbus NE
394786,metro,Lewisburg TN
394533,metro,Dickinson ND
395165,metro,Troy AL
394815,metro,Madison IN
394414,metro,Brevard NC
395141,metro,Susanville CA
394984,metro,Plainview TX
753878,metro,Dayton TN
753892,metro,Jackson OH
394730,metro,Juneau AK
394481,metro,Coffeyville KS
394774,metro,Las Vegas NM
394383,metro,Berlin NH
394670,metro,Hastings NE
394376,metro,Beeville TX
394749,metro,Kingsville TX
395196,metro,Wabash IN
395093,metro,Sheridan WY
394708,metro,Iron Mountain MI
394725,metro,Jesup GA
394846,metro,McPherson KS
394751,metro,Kirksville MO
753901,metro,Ludington MI
394356,metro,Bainbridge GA
394320,metro,Alpena MI
395206,metro,Washington Court House OH
394673,metro,Hays KS
394606,metro,Fort Morgan CO
395185,metro,Van Wert OH
394740,metro,Kennett MO
394892,metro,Mountain Home ID
753879,metro,Elkins WV
394508,metro,Crescent City CA
394921,metro,North Vernon IN
394615,metro,Fredericksburg TX
753923,metro,The Dalles OR
394649,metro,Greensburg IN
394706,metro,Indianola MS
394758,metro,La Grande OR
753909,metro,Ottawa KS
394912,metro,New Ulm MN
394791,metro,Lexington NE
394643,metro,Great Bend KS
395110,metro,Spearfish SD
394830,metro,Marshall MN
394529,metro,Deming NM
394584,metro,Fallon NV
394322,metro,Altus OK
753884,metro,Hailey ID
753921,metro,Steamboat Springs CO
395138,metro,Summerville GA
394869,metro,Moberly MO
394858,metro,Middlesborough KY
395236,metro,Woodward OK
395004,metro,Prineville OR
394687,metro,Hood River OR
394601,metro,Forrest City AR
394494,metro,Connersville IN
394868,metro,Mitchell SD
394831,metro,Marshall MO
394418,metro,Brookings OR
395241,metro,Yankton SD
395198,metro,Wahpeton ND
394564,metro,Elk City OK
394793,metro,Liberal KS
395239,metro,Worthington MN
394945,metro,Oskaloosa IA
394959,metro,Pampa TX
394470,metro,Clarksdale MS
395130,metro,Sterling CO
394371,metro,Beatrice NE
394718,metro,Jamestown ND
394656,metro,Grenada MS
394837,metro,Maryville MO
394337,metro,Arkadelphia AR
394965,metro,Parsons KS
395003,metro,Price UT
394996,metro,Portales NM
96671,zip,92130;CA;San Diego-Chula Vista-Carlsbad CA;San Diego;San Diego County
97101,zip,93030;CA;Oxnard-Thousand Oaks-Ventura CA;Oxnard;Ventura County
77414,zip,45040;OH;Cincinnati OH-KY-IN;Mason;Warren County
97007,zip,92707;CA;Los Angeles-Long Beach-Anaheim CA;Santa Ana;Orange County
91959,zip,77469;TX;Houston-The Woodlands-Sugar Land TX;Rosenberg;Fort Bend County
70891,zip,30114;GA;Atlanta-Sandy Springs-Alpharetta GA;Canton;Cherokee County
1020,county,Fulton County;GA;Atlanta-Sandy Springs-Alpharetta GA
394805,metro,Los Alamos NM
394678,metro,Hereford TX
394330,metro,Andrews TX
395112,metro,Spirit Lake IA
394594,metro,Fitzgerald GA
753927,metro,Winnemucca NV
394841,metro,Maysville KY
395104,metro,Snyder TX
394676,metro,Helena AR
395111,metro,Spencer IA
394342,metro,Atchison KS
753880,metro,Fairfield IA
395186,metro,Vermillion SD
395142,metro,Sweetwater TX
394968,metro,Pecos TX
753929,metro,Zapata TX
786255,metro,Central City KY
786260,metro,Hope AR
845161,metro,Bluffton IN
786256,metro,Eufaula AL
845171,metro,Union SC
845170,metro,Scottsburg IN
845169,metro,Rockport TX
786254,metro,Carroll IA
786263,metro,Ruidoso NM
786257,metro,Fairmont MN
786265,metro,West Point MS
845168,metro,Pearsall TX
1018,county,Fresno County;CA;Fresno CA
16,state,Georgia
59,state,Washington
8,state,Arizona
26,state,Massachusetts
19,state,Iowa
6,state,Arkansas
34,state,Mississippi
23,state,Kansas
41,state,New Mexico
38,state,Nebraska
2841,county,San Diego County;CA;San Diego-Chula Vista-Carlsbad CA
1286,county,Orange County;CA;Los Angeles-Long Beach-Anaheim CA
445,county,Clark County;NV;Las Vegas-Henderson-Paradise NV
2049,county,Tarrant County;TX;Dallas-Fort Worth-Arlington TX
386,county,Bexar County;TX;San Antonio-New Braunfels TX
3136,county,Santa Clara County;CA;San Jose-Sunnyvale-Santa Clara CA
1561,county,Broward County;FL;Miami-Fort Lauderdale-Pompano Beach FL
1510,county,Alameda County;CA;San Francisco-Oakland-Berkeley CA
2452,county,New York County;NY;New York-Newark-Jersey City NY-NJ-PA
2801,county,Middlesex County;MA;Boston-Cambridge-Newton MA-NH
3175,county,Philadelphia County;PA;Philadelphia-Camden-Wilmington PA-NJ-DE-MD
3017,county,Sacramento County;CA;Sacramento-Roseville-Folsom CA
2046,county,Suffolk County;NY;New York-Newark-Jersey City NY-NJ-PA
